position_bounds,energy_bandpassName
polygon 186.5987589307092 5.8775409137067385 187.5855019098887 5.880655121838714 187.5891166495632 4.882998288336168 186.60295353777093 4.879594318500693,i.MP9702
polygon 186.6007754638872 6.777527230279617 187.58923914415095 6.780641955849092 187.59272313848655 5.782984641979169 186.60511336694972 5.779581212347438,i.MP9702
polygon 186.60103108487866 5.852591845837011 187.5877299147935 5.855706039649007 187.59134827962066 4.858049219704242 186.6052217468637 4.8546452349162195,i.MP9702
polygon 186.60172810769606 7.760830283924918 187.59235858465505 7.763945576990295 187.5956996487022 6.766287757597453 186.606224913809 6.762884920228615,i.MP9702
polygon 186.60326321373967 5.827562780872441 187.5899179447763 5.830676960319721 187.593539946462 4.833020153989409 186.60744991942994 4.829616154202043,i.MP9702
polygon 186.60461106704253 6.810865980210181 187.59314329158994 6.813980724981832 187.59662244242182 5.81632339364225 186.60895431639327 5.812919984054176,i.MP9702
polygon 186.60715371672546 5.860901535385281 187.59386723004636 5.864015733966582 187.59748438744896 4.866358909504797 186.61134569252354 4.862954929696812,i.MP9702
polygon 187.52539492541544 18.193752774232408 188.5586123874812 18.196874322060495 188.56037122509235 17.199212404891227 187.53179739846402 17.195816081310838,i.MP9702
polygon 187.5254350146594 18.19372277546131 188.55865229890796 18.19684432327054 188.56041114140368 17.19918240610957 187.53183748145955 17.195786082509613,i.MP9702
polygon 187.52821510787606 17.243761483231765 188.55597279123953 17.246882437287013 188.5578849168193 16.249220793248156 187.53442244347778 16.24582385240187,i.MP9702
polygon 187.5294158175433 18.227031410712215 188.5628307504037 18.23015297945446 188.56458416758534 17.232491053107168 187.53582522559978 17.229094751264327,i.MP9702
polygon 187.5307859595381 16.293829793395588 188.55342123257878 16.29695015972102 188.55548403338477 15.29928880993289 187.53680340934102 15.295891257876718,i.MP9702
polygon 187.53179013863658 18.20208243299156 188.56505698795112 18.205203986053704 188.56681446915934 17.207542066584708 187.53819434687685 17.20414574844449,i.MP9702
polygon 187.53183013863656 18.20208243299156 188.5650969879512 18.205203986053704 188.56685446915935 17.207542066584693 187.53823434687692 17.20414574844449,i.MP9702
polygon 187.5321617770026 17.27712013085305 188.56010542130062 17.28024110565424 188.56201220996098 16.28257945166331 187.53837587402882 16.279182532387708,i.MP9702
polygon 187.5332417255989 15.34383773637461 188.55108349800267 15.346957520530069 188.55329465384975 14.349296485663714 187.53907418432829 14.345898327957542,i.MP9702
polygon 187.53328172559898 15.34383773637461 188.55112349800262 15.346957520530069 188.5533346538498 14.3492964856637 187.53911418432833 14.345898327957542,i.MP9702
polygon 187.53423448870427 18.177083457025944 188.56735319672794 18.180204994381043 188.56911474810678 17.18254308181909 187.54063349057657 17.179146747353343,i.MP9702
polygon 187.53457173879514 17.252121144372268 188.56237598484682 17.255242103625704 188.56428677329887 16.257580457090427 187.5407807681995 16.254183521649054,i.MP9702
polygon 187.5347385793396 16.32715845568086 188.55754795741302 16.33027884252995 188.5596055127239 15.332617482065714 187.5407626064018 15.329219951356876,i.MP9702
polygon 187.53552572855406 14.393905333267995 188.54889628978162 14.397024540491557 188.55125372331173 13.399363840755214 187.54117779784443 13.395965082630383,i.MP9702
polygon 187.53693158343182 17.22712215761686 188.56459666465412 17.23024310132675 188.56651145109424 16.232581462261706 187.54313554884374 16.229184510658754,i.MP9702
polygon 187.5371441401109 16.3021594591099 188.55982288835966 16.305279830564118 188.56188437845458 15.307618478105326 187.54316323316874 15.304220931383753,i.MP9702
polygon 187.53720000635676 15.377196409990773 188.55520460516118 15.380316214498592 188.55741058810207 14.382655168228823 187.54303888141848 14.379257031699524,i.MP9702
polygon 187.5382153980856 18.21039209253746 188.57153154253922 18.213513650821653 188.5732876703795 17.215851729060063 187.54462133777992 17.21245541634744,i.MP9702
polygon 187.53944969464686 14.427234019706518 188.55297175507266 14.430353247088163 188.555324088598 13.432692535255455 187.54510801864825 13.429293798112994,i.MP9702
polygon 187.53949950797505 16.277190461079172 188.5620480107506 16.280310817160853 188.56411342929616 15.282649472712237 187.54551367634224 15.279251910000994,i.MP9702
polygon 187.53955131447523 15.352177404818406 188.5574337562483 15.355297194061365 188.55964361910827 14.35763615634184 187.54538537675666 14.354238003929268,i.MP9702
polygon 187.54091841256735 17.260460806292784 188.56876913592112 17.263581770732557 188.57067859024338 16.26592012170842 187.54712913212663 16.262523191659497,i.MP9702
polygon 187.54136034755916 11.544046310893265 188.5431848815777 11.547163814725081 188.54597121068912 10.549504238419544 187.54649583029462 10.54610370629048,i.MP9702
polygon 187.5417967440434 14.40223500501294 188.55520513232057 14.405354217273967 188.557561291442 13.407693514512147 187.54745037604727 13.404294761630752,i.MP9702
polygon 187.5419024127411 15.327198397817654 188.5596631155989 15.330318171823762 188.5618768507432 14.332657142654739 187.54773167311367 14.329258974387926,i.MP9702
polygon 187.54302894417938 10.594002780383846 188.54160836811582 10.597119724310502 188.5445351365249 9.59946056101981 187.54799949538355 9.596059445361306,i.MP9702
polygon 187.5434522031115 16.310529123190406 188.56617466082932 16.3136494997984 188.5682348337385 15.315988144657808 187.54947294769522 15.312590603296854,i.MP9702
polygon 187.54349228176164 16.310499124394426 188.56621458276908 16.31361950098396 188.56827476039965 15.315958145852974 187.54951302042525 15.312560604472822,i.MP9702
polygon 187.54410368383085 14.377235990098612 188.55739861833908 14.380355187242358 188.5597586017972 13.382694493565154 187.54975262680807 13.379295724948179,i.MP9702
polygon 187.5441436838308 14.377235990098626 188.55743861833906 14.380355187242344 188.55979860179724 13.382694493565168 187.5497926268081 13.379295724948179,i.MP9702
polygon 187.54414372933883 14.377215990886597 188.55743857317142 14.380335188018236 188.5597985596885 13.382674494348322 187.54979266856597 13.379275725718756,i.MP9702
polygon 187.5445098767127 9.644089019396404 188.5401383867 9.64720540688971 188.54320467527737 8.649546675513903 187.54931872746198 8.646144979741138,i.MP9702
polygon 187.54526059860171 11.57732502905526 188.5472041865753 11.5804425525655 188.54998557730707 10.582782962138054 187.5504019199253 10.57938245051399,i.MP9702
polygon 187.5458208419028 15.360537072440522 188.56374407548049 15.363656866783558 188.56595264209258 14.365995826205562 187.55165651193687 14.362597679099736,i.MP9702
polygon 187.54582091539132 15.360507073633315 188.5637440025424 15.363626867958047 188.56595257380636 14.365965827390312 187.55165657965537 14.362567680265428,i.MP9702
polygon 187.54588555857143 8.694125056661463 188.53885254171823 8.697240890753207 188.54205767041475 7.699582610169841 187.55053566482718 7.696180337242751,i.MP9702
polygon 187.54689427072745 10.627361503786389 188.54558263654266 10.63047846731341 188.54850449023647 9.632819289198679 187.55187055732824 9.629418193971006,i.MP9702
polygon 187.54693423789507 10.627381503020942 188.5456226691318 10.630498466559729 188.54854451987887 9.63283928843613 187.5519105279355 9.629438193220679,i.MP9702
polygon 187.54707780190347 7.744160911633912 188.53766903432276 7.747276195058291 188.54101252325506 6.749618384067475 187.55157189256613 6.746215536638587,i.MP9702
polygon 187.5475554634342 11.552345991232613 188.54940965511136 11.555463499971793 188.55219475272443 10.557803920142078 187.55269240190992 10.554403393126478,i.MP9702
polygon 187.54759546343422 11.552345991232613 188.5494496551113 11.555463499971793 188.5522347527244 10.557803920142078 187.5527324019099 10.554403393126478,i.MP9702
polygon 187.5480677245513 14.41057467633928 188.56151400957734 14.41369389364418 188.56386889262018 13.41603318785478 187.55372292147499 13.412634440223513,i.MP9702
polygon 187.54806786142572 14.410514678703933 188.56151387372645 14.413633895972552 188.5638687659502 13.415973190204895 187.55372304708985 13.412574442535899,i.MP9702
polygon 187.54816831801085 6.7941666063913715 188.5366661657148 6.7972813415443625 188.54014774266864 5.7996240189524 187.55250888905593 5.796220599324158,i.MP9702
polygon 187.5484203881938 9.67741775148555 188.54414750994317 9.680534158448168 188.54720891616876 8.682875411598545 187.55323486079703 8.679473736127122,i.MP9702
polygon 187.54907848663217 5.844232158147406 188.53576256617623 5.8473463471614195 188.53938214570186 4.849689531762465 187.55326782705868 4.846285541964534,i.MP9702
polygon 187.5492252273622 10.602382459729952 188.54783198332217 10.605499408579846 188.55075751726412 9.607840241563139 187.55419721892005 9.6044391310365,i.MP9702
polygon 187.5497611356032 8.72745379553163 188.54281663827913 8.730569648990866 188.54601690520158 7.732911352273348 187.55441676373937 7.729509099548409,i.MP9702
polygon 187.5497611623126 8.727433796288437 188.54281661176603 8.730549649736048 188.54601688160602 7.732891353028236 187.55441678713427 7.729489100291175,i.MP9702
polygon 187.5498902604957 11.52734695400865 188.55165519089078 11.530464447967503 188.5544439975779 10.532804878757219 187.55502281501205 10.529404336340349,i.MP9702
polygon 187.5507475250639 9.652418702537304 188.54640064718598 9.655535094896138 188.54946571562127 8.657876359650842 187.5555577805126 8.65447466895155,i.MP9702
polygon 187.55095838169018 7.777489656542684 188.54162816653712 7.780604959244087 188.5449668070678 6.78294713146002 187.55545790239483 6.7795443041458725,i.MP9702
polygon 187.55151611471905 10.577383416282686 188.55004139884 10.580500350445988 188.55297061535268 9.582841194549388 187.55648381001728 9.579440068713794,i.MP9702
polygon 187.55204447271143 8.702454741494662 188.5450335461279 8.70557058042651 188.54823745980121 7.707912295808626 187.55669595870796 7.704510027930297,i.MP9702
polygon 187.55205381419634 6.827525355485392 188.54062041931064 6.830640109853334 188.544097149807 5.832982769792835 187.55639973614055 5.829579370221509,i.MP9702
polygon 187.55292891291185 5.877560912959524 188.53967192755826 5.880675121102968 188.54328666432676 4.88301828758955 187.55712352313654 4.87961431776607,i.MP9702
polygon 187.55299456128873 9.627419653447944 188.5485738843019 9.630536031205082 188.5516426144698 8.63287730757719 187.55780060163687 8.629475601652118,i.MP9702
polygon 187.55299459087743 9.62739965420863 188.54857385493162 9.630516031954087 188.55164258802867 8.632857308335488 187.55780062785428 8.629455602398224,i.MP9702
polygon 187.55319796616288 7.752490597973903 188.54380879821088 7.7556058862157755 188.54715107543862 6.757948071025751 187.55769341363984 6.754545228623783,i.MP9702
polygon 187.55323793072031 7.752520596844263 188.54384883339446 7.755635885103501 188.5471911062583 6.757978069898314 187.55773338308416 6.754575227514465,i.MP9702
polygon 187.55323796616284 7.752490597973903 188.54384879821086 7.7556058862157755 188.54719107543863 6.757948071025723 187.55773341363982 6.754545228623755,i.MP9702
polygon 187.5537904960619 11.560685670012333 188.55567451127118 11.563803183682793 188.55845837136482 10.566143600313353 187.55892889755967 10.562743078436228,i.MP9702
polygon 187.55383049606183 11.560685670012333 188.55571451127113 11.563803183682793 188.5584983713648 10.566143600313382 187.55896889755974 10.562743078436228,i.MP9702
polygon 187.5542897082752 6.802506293681191 188.54280471302027 6.805621033637635 188.546285078369 5.807963706676404 187.5586316167813 5.804560292062163,i.MP9702
polygon 187.55432771048706 8.67745568733136 188.54725055254687 8.680571511737739 188.5504581126378 7.682913239232491 187.55897505623463 7.6795109562025345,i.MP9702
polygon 187.5552011114592 5.852561846957741 188.5418998884038 5.855676040752485 188.5455182575899 4.858019220824104 187.55939176870154 4.854615236018077,i.MP9702
polygon 187.55529171212828 10.610632144033303 188.55392539843564 10.613749097730249 188.55684971699247 9.616089927046843 187.56026512193944 9.612688821572604,i.MP9702
polygon 187.55542156462803 10.610722140589218 188.55405554484324 10.613839094339056 188.5569798501409 9.616179923615647 187.56039498991242 9.612778818196531,i.MP9702
polygon 187.5554774524674 7.72749153929324 188.5460295272988 7.730606813077301 188.54937544103117 6.732949010494309 187.55996882844966 6.72954615300614,i.MP9702
polygon 187.55551741714265 7.727521538163742 188.54606956236555 7.730636811965155 188.5494154717342 6.7329790093670425 187.56000879800965 6.72957615189695,i.MP9702
polygon 187.55551747601712 7.727471540046281 188.54606950392105 7.730586813818761 188.54941542056255 6.732929011245858 187.56000884874288 6.72952615374561,i.MP9702
polygon 187.55652546388714 6.777527230279617 188.54498914415095 6.780641955849077 188.54847313848657 5.782984641979169 187.56086336694977 5.779581212347409,i.MP9702
polygon 187.55656546388715 6.777527230279617 188.5450291441509 6.780641955849077 188.54851313848653 5.782984641979169 187.56090336694976 5.779581212347438,i.MP9702
polygon 187.5568551473931 9.660758385282179 188.55253293349855 9.663874782512565 188.5555967802739 8.666216043394599 187.5616668094561 8.66281435777509,i.MP9702
polygon 187.55743321373967 5.827562780872441 188.54408794477627 5.830676960319707 188.54770994646208 4.833020153989423 187.56161991942997 4.829616154202057,i.MP9702
polygon 187.55819336249513 8.710794425935475 188.55120457471133 8.713910269713452 188.55440727186584 7.716251981057667 187.56284623009907 7.712849718234281,i.MP9702
polygon 187.5593881076961 7.760830283924875 188.550018584655 7.763945576990295 188.55335964870218 6.766287757597411 187.56388491380898 6.762884920228586,i.MP9702
polygon 187.56044106704252 6.810865980210181 188.54897329159 6.813980724981832 188.55245244242184 5.816323393642236 187.56478431639331 5.812919984054176,i.MP9702
polygon 187.56131371672546 5.860901535385281 188.54802723004636 5.864015733966582 188.551644387449 4.866358909504768 187.56550569252354 4.862954929696826,i.MP9702
polygon 188.5032084600901 5.844262157026691 189.48989259252775 5.847376346057914 189.4935121676944 4.849719530642645 188.50739780525873 4.84631554086269,i.MP9702
polygon 188.50324848663217 5.844232158147406 189.4899325661762 5.8473463471614195 189.49355214570184 4.849689531762465 188.50743782705865 4.846285541964534,i.MP9702
polygon 188.50391833864467 6.794146607141329 189.49241614523058 6.797261342282752 189.4958977250899 5.79960401970132 188.50825890648267 5.796200600061027,i.MP9702
polygon 188.5047478019035 7.7441609116339265 189.49533903432274 7.747276195058262 189.498682523255 6.749618384067475 188.50924189256617 6.746215536638573,i.MP9702
polygon 188.50571555857144 8.694125056661463 189.4986825417182 8.697240890753235 189.50188767041473 7.699582610169827 188.5103656648271 7.696180337242751,i.MP9702
polygon 188.50675987671272 9.644089019396404 189.50238838669998 9.64720540688971 189.50545467527735 8.64954667551389 188.51156872746196 8.64614497974111,i.MP9702
polygon 188.50709891291186 5.87756091295951 189.4938419275582 5.880675121102968 189.4974566643268 4.88301828758955 188.51129352313654 4.87961431776607,i.MP9702
polygon 188.50780383493392 6.827505356235392 189.49637039872343 6.830620110591809 189.49984713212538 5.832962770541755 188.51214975366926 5.829559370958435,i.MP9702
polygon 188.50798886237084 10.594052778470669 189.50656844931834 10.597169722426713 189.50949521036202 9.599510559113781 188.5129594221682 9.596109443485929,i.MP9702
polygon 188.50862834612988 7.777519655412945 189.4992982018377 7.780634958131657 189.50263683800418 6.782977130332483 188.51312787172333 6.779574303036441,i.MP9702
polygon 188.50936040133644 11.544016312048655 189.5111848282 11.547133815862736 189.51397116176244 10.549474239569918 188.51449587881072 10.546073707422352,i.MP9702
polygon 188.5093711114592 5.852561846957755 189.49606988840384 5.855676040752485 189.49968825758984 4.858019220824104 188.51356176870152 4.854615236018105,i.MP9702
polygon 188.509511095539 8.727483794396392 189.50256667804894 8.73059964787305 189.5057669405951 7.732941351141051 188.51416672864687 7.7295390984343015,i.MP9702
polygon 188.509591095539 8.727483794396392 189.50264667804896 8.730599647873063 189.50584694059503 7.7329413511410365 188.51424672864687 7.729539098434344,i.MP9702
polygon 188.50959113560316 8.727453795531616 189.50264663827915 8.730569648990866 189.50584690520162 7.732911352273348 188.51424676373938 7.729509099548395,i.MP9702
polygon 188.50959116231257 8.727433796288437 189.502646611766 8.73054964973602 189.50584688160598 7.732891353028236 188.51424678713425 7.729489100291161,i.MP9702
polygon 188.51007968761542 6.802526292931276 189.49859473353035 6.805641032899274 189.50207509597348 5.807983705927555 188.51442159932907 5.804580291325323,i.MP9702
polygon 188.51067038819377 9.67741775148555 189.5063975099432 9.680534158448168 189.50945891616877 8.682875411598545 188.51548486079705 8.679473736127122,i.MP9702
polygon 188.51083209310954 12.494009596608905 189.5161999060954 12.497127664036057 189.51884468938405 11.499467693858591 188.5161359556893 11.496067748897929,i.MP9702
polygon 188.51085798979113 7.752470598726973 189.5014687747552 7.755585886957306 189.5048110548923 6.757928071777343 188.5153534340102 6.754525229363324,i.MP9702
polygon 188.5109079307203 7.752520596844221 189.5015188333945 7.755635885103487 189.50486110625826 6.7579780698983285 188.51540338308413 6.754575227514465,i.MP9702
polygon 188.51090798979106 7.752470598726973 189.50151877475525 7.755585886957292 189.5048610548923 6.757928071777371 188.5154034340102 6.754525229363324,i.MP9702
polygon 188.51159321373962 5.827562780872441 189.49824794477624 5.8306769603197495 189.50186994646205 4.833020153989423 188.51577991942997 4.829616154202057,i.MP9702
polygon 188.51187447271144 8.702454741494677 189.5048635461279 8.705570580426539 189.50806745980125 7.707912295808654 188.51652595870797 7.704510027930297,i.MP9702
polygon 188.51189423789504 10.627381503020942 189.51058266913185 10.630498466559743 189.51350451987878 9.63283928843613 188.51687052793545 9.629438193220679,i.MP9702
polygon 188.5123154638872 6.777527230279617 189.50077914415095 6.780641955849092 189.50426313848658 5.782984641979169 188.51665336694975 5.779581212347409,i.MP9702
polygon 188.5123154844693 6.77750723102946 189.50077912371808 6.780621956587424 189.5042631209591 5.78296464272799 188.51665338432562 5.779561213084207,i.MP9702
polygon 188.51235543301385 6.777557229154837 189.5008191748004 6.7806719547416066 189.50430316477778 5.783014640855953 188.51669334088592 5.779611211242241,i.MP9702
polygon 188.51244153524686 13.443942612704632 189.5216560676499 13.44706124779701 189.52415796629955 12.449400903066476 188.51791749800302 12.446001549304597,i.MP9702
polygon 188.5129575547331 9.65239870329809 189.50861061773577 9.655515095645242 189.5116756891006 8.657856360409227 188.51776780680885 8.654454669697742,i.MP9702
polygon 188.5131874171427 7.727521538163728 189.50373956236555 7.730636811965141 189.50708547173417 6.732979009367057 188.51767879800965 6.729576151896936,i.MP9702
polygon 188.5131874524674 7.72749153929324 189.50373952729882 7.730606813077316 189.5070854410311 6.732949010494323 188.51767882844968 6.72954615300614,i.MP9702
polygon 188.51326050869636 11.577375027129207 189.51520427581264 11.580492550669035 189.51798565912384 10.582832960220344 188.51840183879506 10.579432448627074,i.MP9702
polygon 188.51415771048704 8.67745568733136 189.50708055254694 8.680571511737725 189.51028811263788 7.682913239232491 188.5188050562347 7.6795109562025345,i.MP9702
polygon 188.5141852273622 10.602382459729952 189.5127919833222 10.605499408579831 189.5157175172642 9.607840241563153 188.51915721892001 9.604439131036486,i.MP9702
polygon 188.5141857969037 14.393875334450158 189.52755622194312 14.396994541655602 189.5299136600627 13.399333841930115 188.5198378605666 13.395935083786384,i.MP9702
polygon 188.5147270123372 12.527308304899904 189.52022450207332 12.530426392154666 189.5228643007737 11.532766408519862 188.52003684309096 11.529366484212332,i.MP9702
polygon 188.51476701233722 12.527308304899904 189.52026450207336 12.530426392154666 189.52290430077372 11.532766408519862 188.52007684309098 11.529366484212346,i.MP9702
polygon 188.51524451690563 9.62744965230695 189.51082392835752 9.630566030081624 189.51389265413167 8.632907306439762 188.52005056231062 8.629505600532951,i.MP9702
polygon 188.51524456128877 9.627419653447944 189.51082388430194 9.630536031205082 189.51389261446985 8.63287730757719 188.52005060163685 8.629475601652103,i.MP9702
polygon 188.51552369010633 5.860931534264466 189.50223725647436 5.864045732863019 189.505854409518 4.86638890838492 188.51971567064777 4.862984928594912,i.MP9702
polygon 188.51555546343417 11.552345991232627 189.51740965511138 11.555463499971808 189.52019475272428 10.557803920142064 188.52069240190997 10.554403393126492,i.MP9702
polygon 188.51607172559898 15.343837736374596 189.53391349800262 15.346957520530069 189.5361246538498 14.349296485663714 188.5219041843283 14.345898327957542,i.MP9702
polygon 188.51619106704254 6.810865980210153 189.50472329158993 6.813980724981832 189.50820244242183 5.816323393642236 188.52053431639334 5.812919984054176,i.MP9702
polygon 188.51619524421287 14.425507472608302 189.43106290461125 14.421209584029825 189.5401840095773 14.41369389364418 189.54253889262017 13.41603318785478 188.51818777272064 13.411419920967617,i.MP9702
polygon 188.51637100045548 13.477271309907437 189.52572607590312 13.480389964995155 189.52822293416736 12.482729607476813 188.52185307240418 12.479330274535386,i.MP9702
polygon 188.516476114719 10.577383416282686 189.51500139883996 10.580500350445988 189.5179306153527 9.582841194549403 188.5214438100173 9.579440068713765,i.MP9702
polygon 188.51701810769612 7.7608302839249035 189.507648584655 7.763945576990295 189.51098964870218 6.766287757597439 188.52151491380897 6.762884920228615,i.MP9702
polygon 188.517065889294 12.50230927468256 189.52246598921053 12.505427347051253 189.525109530249 11.507767373517353 188.52237123900792 11.504367433703976,i.MP9702
polygon 188.5178502604957 11.527346954008664 189.5196151908908 11.53046444796749 189.5224039975779 10.532804878757219 188.52298281501209 10.529404336340349,i.MP9702
polygon 188.5180734024798 8.7107644270706 189.51108453502053 8.71388027083114 189.514287236551 7.716221982189893 188.52272626511353 7.712819719348346,i.MP9702
polygon 188.51810969464685 14.427234019706518 189.53163175507262 14.430353247088163 189.53398408859803 13.43269253525547 188.5237680186482 13.42929379811298,i.MP9702
polygon 188.51812603809648 16.29379979459941 189.5407611546095 16.29692016090641 189.54282396013565 15.29925881112787 188.52414348198198 15.295861259052515,i.MP9702
polygon 188.5187139247471 13.452272287137063 189.5279635466917 13.455390927226233 189.5304641858052 12.457730579297476 188.52419141388117 12.454331230738632,i.MP9702
polygon 188.51911514739302 9.660758385282179 189.51479293349854 9.663874782512565 189.5178567802739 8.666216043394627 188.52392680945604 8.662814357775105,i.MP9702
polygon 188.51936466073133 12.477310244277575 189.52466758105896 12.480428301763055 189.5273148635044 11.482768338343405 188.52466553198664 11.479368383027037,i.MP9702
polygon 188.52003000635668 15.377196409990773 189.53803460516122 15.380316214498578 189.54024058810208 14.382655168228823 188.52586888141852 14.379257031699538,i.MP9702
polygon 188.5203450240392 17.243791482015837 189.54810287444693 17.246912436089715 189.55001499522874 16.24925079204189 188.52655236571832 16.24585385121503,i.MP9702
polygon 188.52038156462802 10.610722140589246 189.5190155448432 10.613839094339085 189.52193985014088 9.616179923615633 188.52535498991236 9.612778818196531,i.MP9702
polygon 188.520381613795 10.610692141737218 189.51901549604054 10.61380909546942 189.5219398057579 9.616149924759355 188.52535503392147 9.612748819321865,i.MP9702
polygon 188.5204215154611 10.610752139441217 189.51905559364602 10.613869093208635 189.521979894524 9.616209922471924 188.5253949459031 9.612808817071155,i.MP9702
polygon 188.52045678963904 14.402215005801096 189.53386508706586 14.40533421805003 189.53622124924732 13.4076735152955 188.52611041789044 13.404274762401485,i.MP9702
polygon 188.52105674156303 13.427273264162721 189.53020112413327 13.430391889256498 189.5327055430037 12.43273155093081 188.5265296506542 12.429332186757605,i.MP9702
polygon 188.5217404422016 11.560715668856844 189.5236245647313 11.56383318254504 189.52640842037326 10.566173599162894 188.52687884896258 10.562773077304215,i.MP9702
polygon 188.52174049606188 11.560685670012319 189.52362451127118 11.563803183682793 189.52640837136482 10.566143600313367 188.52687889755973 10.562743078436228,i.MP9702
polygon 188.5221185793396 16.327158455680888 189.54492795741305 16.330278842529935 189.54698551272395 15.332617482065714 188.52814260640187 15.329219951356876,i.MP9702
polygon 188.5223813144752 15.352177404818406 189.54026375624832 15.355297194061365 189.5424736191083 14.357636156341812 188.52821537675663 14.354238003929268,i.MP9702
polygon 188.52281368383086 14.37723599009864 189.53610861833906 14.38035518724233 189.5384686017972 13.38269449356514 188.52846262680802 13.379295724948179,i.MP9702
polygon 188.5232995370413 12.510678950020278 189.52873221965447 12.513797027372505 189.53137450786207 11.516137050455285 188.52860638671973 11.51273711583299,i.MP9702
polygon 188.52429169297798 17.277150129636652 189.55223550469424 17.280271104456517 189.55414228855383 16.28260945045666 188.5305057960876 16.279212531200457,i.MP9702
polygon 188.52429183301885 17.277100131663985 189.55223536570497 17.280221106452743 189.55414215756588 16.282559452467765 188.53050592598956 16.279162533179203,i.MP9702
polygon 188.5243317770026 17.27712013085305 189.55227542130058 17.28024110565427 189.554182209961 16.28257945166331 188.5305458740288 16.279182532387736,i.MP9702
polygon 188.52433183301886 17.27710013166397 189.55227536570493 17.280221106452743 189.5541821575659 16.28255945246775 188.53054592598954 16.279162533179232,i.MP9702
polygon 188.52447414011093 16.302159459109888 189.54715288835973 16.30527983056413 189.5492143784546 15.307618478105326 188.53049323316878 15.304220931383753,i.MP9702
polygon 188.524732461614 15.327178398612588 189.54249306709195 15.330298172606533 189.54470680533595 14.332637143444359 188.53056171814325 14.329238975164813,i.MP9702
polygon 188.5249463446402 13.460581962328604 189.53423099556522 13.463700607402942 189.53673037804583 12.466040256285083 188.5304253567941 12.462640912917138,i.MP9702
polygon 188.5266917387952 17.252121144372254 189.55449598484677 17.255242103625704 189.5564067732989 16.257580457090427 188.53290076819948 16.254183521649054,i.MP9702
polygon 188.52673772455123 14.41057467633928 189.54018400957733 14.41369389364418 189.54253889262012 13.41603318785478 188.53239292147495 13.4126344402235,i.MP9702
polygon 188.5267377929886 14.410544677521614 189.54018394165183 14.41366389480838 189.5425388292851 13.416003189029851 188.53239298428252 13.41260444137967,i.MP9702
polygon 188.52682958644215 16.277160462282865 189.549377932872 16.280280818346057 189.5514433561365 15.28261947390709 188.53284374889463 15.279221911176634,i.MP9702
polygon 188.5286509153913 15.360507073633315 189.5465740025424 15.363626867958047 189.54878257380642 14.365965827390312 188.53448657965535 14.362567680265443,i.MP9702
polygon 188.52910158343184 17.22712215761686 189.55676666465413 17.23024310132675 189.5586814510942 16.232581462261706 188.53530554884378 16.229184510658754,i.MP9702
polygon 188.53079228176165 16.310499124394426 189.55351458276908 16.31361950098396 189.5555747603997 15.315958145852989 188.53681302042523 15.312560604472822,i.MP9702
polygon 188.53304841256735 17.260460806292812 189.5608991359211 17.26358177073253 189.56280859024343 16.265920121708405 188.53925913212663 16.26252319165947,i.MP9702
polygon 189.45970825610885 6.794226604141727 190.448206227168 6.797341339329236 190.45168779540515 5.799684016705896 189.46404883677545 5.796280597113693,i.MP9702
polygon 189.4624078019035 7.744160911633912 190.45299903432274 7.747276195058291 190.45634252325505 6.749618384067475 189.46690189256617 6.746215536638573,i.MP9702
polygon 189.46359381419637 6.827525355485378 190.45216041931062 6.830640109853334 190.455637149807 5.832982769792835 189.46793973614052 5.829579370221495,i.MP9702
polygon 189.4655155585714 8.694125056661463 190.45848254171827 8.697240890753235 190.4616876704148 7.699582610169827 189.47016566482714 7.696180337242751,i.MP9702
polygon 189.4655555984766 8.694095057796517 190.4585225021063 8.697210891870839 190.4617276351786 7.699552611301954 189.47020569976357 7.696150338356745,i.MP9702
polygon 189.46586968761545 6.802526292931276 190.45438473353036 6.805641032899274 190.45786509597346 5.807983705927555 189.47021159932905 5.804580291325323,i.MP9702
polygon 189.46628838169022 7.7774896565426985 190.4569581665371 7.780604959244087 190.4602968070678 6.78294713146002 189.47078790239476 6.7795443041458725,i.MP9702
polygon 189.46814546388717 6.777527230279617 190.45660914415092 6.780641955849077 190.46009313848654 5.782984641979169 189.47248336694972 5.779581212347438,i.MP9702
polygon 189.46856796616288 7.752490597973903 190.45917879821087 7.7556058862157755 190.46252107543864 6.757948071025723 189.47306341363986 6.754545228623783,i.MP9702
polygon 189.4690098767127 9.644089019396404 190.4646383867 9.647205406889697 190.4677046752774 8.64954667551389 189.473818727462 8.64614497974111,i.MP9702
polygon 189.46900992117625 9.64405902053754 190.4646383425646 9.64717540801334 190.46770463553622 8.64951667665143 189.47381876686703 8.646114980860375,i.MP9702
polygon 189.46904992117632 9.644059020537526 190.46467834256467 9.647175408013311 190.4677446355362 8.64951667665143 189.4738587668671 8.646114980860403,i.MP9702
polygon 189.46942116231259 8.727433796288423 190.46247661176605 8.730549649736034 190.46567688160602 7.732891353028208 189.4740767871343 7.729489100291175,i.MP9702
polygon 189.47084745246747 7.72749153929324 190.46139952729888 7.730606813077301 190.46474544103117 6.732949010494323 189.47533882844965 6.72954615300614,i.MP9702
polygon 189.4717044727115 8.702454741494662 190.46469354612793 8.705570580426539 190.46789745980124 7.707912295808654 189.47635595870798 7.704510027930297,i.MP9702
polygon 189.4720311290997 6.8108059824600105 190.46056322998282 6.8139207271971145 190.46404238953141 5.816263395888967 189.4763743688265 5.812859986264797,i.MP9702
