position_bounds,energy_bandpassName
polygon 186.59328838169017 7.777489656542684 187.58395816653714 7.780604959244087 187.58729680706782 6.78294713146002 186.59778790239474 6.779544304145844,g.MP9401
polygon 186.59444771048703 8.67745568733136 187.58737055254693 8.680571511737739 187.59057811263784 7.682913239232505 186.5990950562346 7.6795109562025345,g.MP9401
polygon 186.59448773703755 8.677435688087954 187.58741052619155 8.680551512482737 187.5906180891995 7.6828932399871945 186.59913507947363 7.679490956945102,g.MP9401
polygon 186.5946551473931 9.66075838528215 187.59033293349853 9.663874782512565 187.5933967802739 8.666216043394613 186.59946680945603 8.662814357775119,g.MP9401
polygon 186.59487848663218 5.84423215814742 187.58156256617622 5.8473463471614195 187.58518214570182 4.849689531762479 186.59906782705866 4.846285541964534,g.MP9401
polygon 186.5955679661628 7.752490597973903 187.58617879821082 7.7556058862157755 187.58952107543865 6.757948071025751 186.60006341363987 6.754545228623783,g.MP9401
polygon 186.59556798979114 7.752470598727001 187.58617877475524 7.755585886957306 187.5895210548923 6.757928071777371 186.60006343401022 6.754525229363324,g.MP9401
polygon 186.59622381419635 6.827525355485378 187.5847904193106 6.830640109853334 187.58826714980705 5.832982769792821 186.60056973614059 5.829579370221509,g.MP9401
polygon 186.59780745246738 7.72749153929324 187.58835952729888 7.730606813077316 187.59170544103114 6.732949010494309 186.60229882844962 6.72954615300614,g.MP9401
polygon 186.59836336249515 8.710794425935475 187.5913745747113 8.713910269713438 187.59457727186577 7.716251981057667 186.6030162300991 7.712849718234281,g.MP9401
polygon 186.5983634024798 8.7107644270706 187.5913745350205 8.71388027083114 187.59457723655098 7.716221982189893 186.6030162651135 7.71281971934836,g.MP9401
polygon 186.59849968761543 6.802526292931276 187.58701473353034 6.805641032899274 187.59049509597347 5.8079837059275405 186.60284159932908 5.804580291325308,g.MP9401
polygon 186.59875891291188 5.877560912959524 187.58550192755825 5.880675121102968 187.58911666432672 4.883018287589593 186.60295352313648 4.87961431776607,g.MP9401
polygon 186.59879891291186 5.877560912959524 187.58554192755824 5.880675121102968 187.58915666432677 4.88301828758955 186.6029935231365 4.879614317766084,g.MP9401
polygon 186.6007354638872 6.777527230279617 187.58919914415094 6.780641955849092 187.5926831384865 5.782984641979169 186.6050733669498 5.779581212347452,g.MP9401
polygon 186.60103108487866 5.852591845837011 187.5877299147935 5.855706039649007 187.59134827962066 4.858049219704242 186.6052217468637 4.8546452349162195,g.MP9401
polygon 186.60103111145924 5.852561846957755 187.58772988840389 5.855676040752471 187.59134825758989 4.858019220824104 186.6052217687016 4.854615236018105,g.MP9401
polygon 186.60172810769606 7.760830283924918 187.59235858465505 7.763945576990295 187.5956996487022 6.766287757597453 186.606224913809 6.762884920228615,g.MP9401
polygon 186.60330321373968 5.827562780872441 187.5899579447763 5.830676960319721 187.59357994646206 4.833020153989423 186.60748991942992 4.829616154202057,g.MP9401
polygon 186.60465106704257 6.810865980210181 187.59318329158995 6.813980724981832 187.59666244242186 5.816323393642236 186.60899431639328 5.812919984054176,g.MP9401
polygon 186.60715371672546 5.860901535385281 187.59386723004636 5.864015733966582 187.59748438744896 4.866358909504797 186.61134569252354 4.862954929696812,g.MP9401
polygon 187.52543492541534 18.193752774232422 188.55865238748115 18.196874322060495 188.5604112250924 17.199212404891227 187.53183739846395 17.195816081310838,g.MP9401
polygon 187.5281749402021 17.24382148079991 188.55593295765448 17.24694243489246 188.55784507363836 16.24928079083564 187.5343822879588 16.24588385002818,g.MP9401
polygon 187.52821502403916 17.24379148201585 188.55597287444698 17.24691243608973 188.5578849952288 16.24925079204189 187.53442236571834 16.245853851215003,g.MP9401
polygon 187.52941566848313 18.227081408663295 188.56283089834352 18.230202977436974 188.56458430737868 17.232541051075884 187.53582508696397 17.229144749265686,g.MP9401
polygon 187.5307859595381 16.293829793395588 188.55342123257878 16.29695015972102 188.55548403338477 15.29928880993289 187.53680340934102 15.295891257876718,g.MP9401
polygon 187.5318302874565 18.20203243503991 188.5650968402498 18.20515398807065 188.56685432960032 17.207492068615437 187.53823448528024 17.204095750442548,g.MP9401
polygon 187.5321617770026 17.27712013085305 188.56010542130062 17.28024110565424 188.56201220996098 16.28257945166331 187.53837587402882 16.279182532387708,g.MP9401
polygon 187.5332416522 15.343867735181988 188.55108357085186 15.34698751935575 188.55329472204826 14.34932648447915 187.53907411669687 14.34592832679202,g.MP9401
polygon 187.53423439955623 18.17711345579727 188.567353285206 18.180234993171197 188.56911483170188 17.182573080600946 187.5406334076737 17.179176746154823,g.MP9401
polygon 187.53457173879514 17.252121144372268 188.56237598484682 17.255242103625704 188.56428677329887 16.257580457090427 187.5407807681995 16.254183521649054,g.MP9401
polygon 187.53457179471766 17.25210114518299 188.5623759293442 17.255222104424007 188.56428672099534 16.257560457894684 187.54078082006933 16.254163522440408,g.MP9401
polygon 187.5347385793396 16.32715845568086 188.55754795741302 16.33027884252995 188.5596055127239 15.332617482065714 187.5407626064018 15.329219951356876,g.MP9401
polygon 187.53552572855406 14.393905333267995 188.54889628978162 14.397024540491557 188.55125372331173 13.399363840755214 187.54117779784443 13.395965082630383,g.MP9401
polygon 187.53552579690367 14.393875334450172 188.5488962219431 14.396994541655602 188.55125366006268 13.39933384193013 187.5411778605666 13.395935083786398,g.MP9401
polygon 187.53693158343182 17.22712215761686 188.56459666465412 17.23024310132675 188.56651145109424 16.232581462261706 187.54313554884374 16.229184510658754,g.MP9401
polygon 187.53697158343186 17.227122157616847 188.56463666465422 17.23024310132675 188.5665514510942 16.232581462261706 187.5431755488438 16.22918451065877,g.MP9401
polygon 187.53714406150655 16.30218945790594 188.5598229663745 16.305309829378572 188.5618844517486 15.30764847691023 187.5431631604832 15.304250930207829,g.MP9401
polygon 187.53715000635677 15.377196409990773 188.5551546051612 15.380316214498578 188.55736058810209 14.382655168228823 187.5429888814185 14.379257031699538,g.MP9401
polygon 187.53821530874552 18.21042209130833 188.57153163120782 18.213543649611353 188.57328775416195 17.21588172784149 187.54462125469132 17.21248541514848,g.MP9401
polygon 187.53944962612172 14.427264018524028 188.55297182308533 14.430383245923807 188.55532415201924 13.432722534080227 187.54510795575533 13.429323796956638,g.MP9401
polygon 187.53944969464686 14.427234019706518 188.55297175507266 14.430353247088163 188.555324088598 13.432692535255455 187.54510801864825 13.429293798112994,g.MP9401
polygon 187.53948969464687 14.427234019706518 188.5530117550727 14.430353247088163 188.5553640885981 13.43269253525547 187.54514801864832 13.429293798112965,g.MP9401
polygon 187.53949958644216 16.277160462282865 188.56204793287202 16.28028081834603 188.5641133561365 15.28261947390709 187.54551374889468 15.279221911176634,g.MP9401
polygon 187.53955138791886 15.352147406011127 188.55743368335476 15.355267195235768 188.55964355086607 14.35760615752649 187.54538544443145 14.35420800509489,g.MP9401
polygon 187.54091841256735 17.260460806292784 188.56876913592112 17.263581770732557 188.57067859024338 16.26592012170842 187.54712913212663 16.262523191659497,g.MP9401
polygon 187.54140040133646 11.54401631204864 188.54322482819995 11.547133815862736 188.54601116176244 10.549474239569918 187.54653587881074 10.546073707422352,g.MP9401
polygon 187.54175674404345 14.402235005012969 188.55516513232055 14.405354217273953 188.55752129144196 13.407693514512147 187.54741037604725 13.404294761630766,g.MP9401
polygon 187.5417967440434 14.40223500501294 188.55520513232057 14.405354217273967 188.557561291442 13.407693514512147 187.54745037604727 13.404294761630752,g.MP9401
polygon 187.54179678963905 14.40221500580111 188.55520508706593 14.405334218050015 188.5575612492473 13.407673515295471 187.54745041789045 13.404274762401485,g.MP9401
polygon 187.5419024127411 15.327198397817654 188.5596631155989 15.330318171823762 188.5618768507432 14.332657142654739 187.54773167311367 14.329258974387926,g.MP9401
polygon 187.54298891145606 10.594022779618584 188.54156840059682 10.597139723556992 188.54449516605965 9.599480560257447 187.5479594660975 9.59607944461115,g.MP9401
polygon 187.5430288623708 10.594052778470669 188.54160844931835 10.597169722426713 188.54453521036203 9.59951055911381 187.54799942216826 9.5961094434859,g.MP9401
polygon 187.5434522031115 16.310529123190406 188.56617466082932 16.3136494997984 188.5682348337385 15.315988144657808 187.54947294769522 15.312590603296854,g.MP9401
polygon 187.5441436838308 14.377235990098626 188.55743861833906 14.380355187242344 188.55979860179724 13.382694493565168 187.5497926268081 13.379295724948179,g.MP9401
polygon 187.54414372933883 14.377215990886597 188.55743857317142 14.380335188018236 188.5597985596885 13.382674494348322 187.54979266856597 13.379275725718756,g.MP9401
polygon 187.5445098767127 9.644089019396404 188.5401383867 9.64720540688971 188.54320467527737 8.649546675513903 187.54931872746198 8.646144979741138,g.MP9401
polygon 187.54530059860176 11.577325029055231 188.54724418657534 11.580442552565529 188.55002557730703 10.582782962138054 187.55044191992528 10.57938245051399,g.MP9401
polygon 187.54586084190274 15.360537072440536 188.56378407548056 15.363656866783558 188.5659926420926 14.365995826205562 187.5516965119369 14.362597679099736,g.MP9401
polygon 187.54588555857143 8.694125056661463 188.53885254171823 8.697240890753207 188.54205767041475 7.699582610169841 187.55053566482718 7.696180337242751,g.MP9401
polygon 187.54689423789506 10.627381503020956 188.54558266913182 10.630498466559729 188.54850451987886 9.63283928843613 187.55187052793548 9.629438193220679,g.MP9401
polygon 187.54693418864633 10.6274115018728 188.54562271801572 10.630528465429222 188.54854456434254 9.63286928729228 187.55191048384634 9.629468192095217,g.MP9401
polygon 187.54707780190347 7.744160911633912 188.53766903432276 7.747276195058291 188.54101252325506 6.749618384067475 187.55157189256613 6.746215536638587,g.MP9401
polygon 187.54759546343422 11.552345991232613 188.5494496551113 11.555463499971793 188.5522347527244 10.557803920142078 187.5527324019099 10.554403393126478,g.MP9401
polygon 187.54802779298862 14.410544677521614 188.56147394165185 14.413663894808366 188.56382882928511 13.416003189029851 187.5536829842825 13.41260444137967,g.MP9401
polygon 187.5480677245513 14.41057467633928 188.56151400957734 14.41369389364418 188.56386889262018 13.41603318785478 187.55372292147499 13.412634440223513,g.MP9401
polygon 187.54806779298855 14.410544677521614 188.56151394165187 14.413663894808352 188.56386882928507 13.416003189029851 187.5537229842825 13.41260444137967,g.MP9401
polygon 187.5481282870599 6.794196605266563 188.53662619644123 6.797311340436806 188.54010776903684 5.799654017829141 187.55246886291582 5.796250598218933,g.MP9401
polygon 187.54842034356906 9.677447750344228 188.54414755423846 9.680564157324326 188.54720895606923 8.682905410460805 187.55323482123418 8.679503735007643,g.MP9401
polygon 187.5490785131741 5.8442021592681215 188.53576253982484 5.8473163482649255 188.5393821237094 4.849659532882285 187.55326784885844 4.846255543066377,g.MP9401
polygon 187.5492252273622 10.602382459729952 188.54783198332217 10.605499408579846 188.55075751726412 9.607840241563139 187.55419721892005 9.6044391310365,g.MP9401
polygon 187.5497611356032 8.72745379553163 188.54281663827913 8.730569648990866 188.54601690520158 7.732911352273348 187.55441676373937 7.729509099548409,g.MP9401
polygon 187.5498902604957 11.52734695400865 188.55165519089078 11.530464447967503 188.5544439975779 10.532804878757219 187.55502281501205 10.529404336340349,g.MP9401
polygon 187.5507075250639 9.652418702537304 188.54636064718596 9.655535094896152 188.54942571562125 8.657876359650857 187.55551778051256 8.654474668951565,g.MP9401
polygon 187.55095838169018 7.777489656542684 188.54162816653712 7.780604959244087 188.5449668070678 6.78294713146002 187.55545790239483 6.7795443041458725,g.MP9401
polygon 187.55151611471905 10.577383416282686 188.55004139884 10.580500350445988 188.55297061535268 9.582841194549388 187.55648381001728 9.579440068713794,g.MP9401
polygon 187.55201381419636 6.827525355485378 188.54058041931066 6.830640109853334 188.544057149807 5.832982769792807 187.55635973614048 5.829579370221509,g.MP9401
polygon 187.55204447271143 8.702454741494662 188.5450335461279 8.70557058042651 188.54823745980121 7.707912295808626 187.55669595870796 7.704510027930297,g.MP9401
polygon 187.55292891291185 5.877560912959524 188.53967192755826 5.880675121102968 188.54328666432676 4.88301828758955 187.55712352313654 4.87961431776607,g.MP9401
polygon 187.5529545908775 9.627399654208645 188.54853385493158 9.630516031954087 188.55160258802866 8.63285730833546 187.55776062785438 8.629455602398238,g.MP9401
polygon 187.55323796616284 7.752490597973903 188.54384879821086 7.7556058862157755 188.54719107543863 6.757948071025723 187.55773341363982 6.754545228623755,g.MP9401
polygon 187.5537904960619 11.560685670012333 188.55567451127118 11.563803183682793 188.55845837136482 10.566143600313353 187.55892889755967 10.562743078436228,g.MP9401
polygon 187.5542896876154 6.802526292931276 188.54280473353037 6.805641032899274 188.54628509597342 5.807983705927555 187.558631599329 5.804580291325351,g.MP9401
polygon 187.55432771048706 8.67745568733136 188.54725055254687 8.680571511737739 188.5504581126378 7.682913239232491 187.55897505623463 7.6795109562025345,g.MP9401
polygon 187.5552011291795 5.852541847704899 188.54189987081077 5.855656041488174 188.54551824290277 4.857999221570637 187.55939178325997 4.854595236752644,g.MP9401
polygon 187.55537151546105 10.610752139441217 188.55400559364602 10.613869093208663 188.55692989452402 9.616209922471938 187.56034494590307 9.612808817071183,g.MP9401
polygon 187.555421613795 10.610692141737218 188.55405549604052 10.613809095469435 188.55697980575792 9.616149924759355 187.56039503392157 9.612748819321894,g.MP9401
polygon 187.5554774524674 7.72749153929324 188.5460295272988 7.730606813077301 188.54937544103117 6.732949010494309 187.55996882844966 6.72954615300614,g.MP9401
polygon 187.55656546388715 6.777527230279617 188.5450291441509 6.780641955849077 188.54851313848653 5.782984641979169 187.56090336694976 5.779581212347438,g.MP9401
polygon 187.5568551473931 9.660758385282179 188.55253293349855 9.663874782512565 188.5555967802739 8.666216043394599 187.5616668094561 8.66281435777509,g.MP9401
polygon 187.55743321373967 5.827562780872441 188.54408794477627 5.830676960319707 188.54770994646208 4.833020153989423 187.56161991942997 4.829616154202057,g.MP9401
polygon 187.55819336249513 8.710794425935475 188.55120457471133 8.713910269713452 188.55440727186584 7.716251981057667 187.56284623009907 7.712849718234281,g.MP9401
polygon 187.5593881076961 7.760830283924875 188.550018584655 7.763945576990295 188.55335964870218 6.766287757597411 187.56388491380898 6.762884920228586,g.MP9401
polygon 187.5604010670425 6.810865980210181 188.54893329158995 6.813980724981832 188.5524124424218 5.816323393642236 187.56474431639327 5.812919984054162,g.MP9401
polygon 187.56131371672546 5.860901535385281 188.54802723004636 5.864015733966582 188.551644387449 4.866358909504768 187.56550569252354 4.862954929696826,g.MP9401
polygon 188.50320848663222 5.844232158147406 189.48989256617625 5.8473463471614195 189.49351214570186 4.849689531762465 188.50739782705872 4.846285541964534,g.MP9401
polygon 188.50395828706 6.794196605266563 189.4924561964413 6.797311340436821 189.4959377690368 5.799654017829141 188.50829886291578 5.796250598218933,g.MP9401
polygon 188.50474776650017 7.744190910504301 189.4953390694674 7.747306193946002 189.49868255403584 6.74964838294008 188.50924186204904 6.746245535529312,g.MP9401
polygon 188.5047478019035 7.7441609116339265 189.49533903432274 7.747276195058262 189.498682523255 6.749618384067475 188.50924189256617 6.746215536638573,g.MP9401
polygon 188.50571555857144 8.694125056661463 189.4986825417182 8.697240890753235 189.50188767041473 7.699582610169827 188.5103656648271 7.696180337242751,g.MP9401
polygon 188.50679992117634 9.64405902053754 189.50242834256466 9.647175408013311 189.50549463553617 8.64951667665143 188.51160876686703 8.64611498086039,g.MP9401
polygon 188.50709891291186 5.87756091295951 189.4938419275582 5.880675121102968 189.4974566643268 4.88301828758955 188.51129352313654 4.87961431776607,g.MP9401
polygon 188.50780381419634 6.827525355485378 189.49637041931058 6.830640109853334 189.49984714980695 5.832982769792835 188.5121497361406 5.829579370221509,g.MP9401
polygon 188.50798886237084 10.594052778470669 189.50656844931834 10.597169722426713 189.50949521036202 9.599510559113781 188.5129594221682 9.596109443485929,g.MP9401
polygon 188.50862838169016 7.777489656542684 189.4992981665371 7.780604959244101 189.5026368070678 6.782947131460006 188.51312790239473 6.7795443041458725,g.MP9401
polygon 188.50932040133645 11.544016312048655 189.5111448282 11.547133815862736 189.5139311617624 10.549474239569918 188.51445587881076 10.546073707422352,g.MP9401
polygon 188.5093711114592 5.852561846957755 189.49606988840384 5.855676040752485 189.49968825758984 4.858019220824104 188.51356176870152 4.854615236018105,g.MP9401
polygon 188.50959113560316 8.727453795531616 189.50264663827915 8.730569648990866 189.50584690520162 7.732911352273348 188.51424676373938 7.729509099548395,g.MP9401
polygon 188.51007968761542 6.802526292931276 189.49859473353035 6.805641032899274 189.50207509597348 5.807983705927555 188.51442159932907 5.804580291325323,g.MP9401
polygon 188.51067038819377 9.67741775148555 189.5063975099432 9.680534158448168 189.50945891616877 8.682875411598545 188.51548486079705 8.679473736127122,g.MP9401
polygon 188.51083215165642 12.493979597772437 189.51619984798452 12.497097665181755 189.51884463576312 11.499437695016397 188.51613600886157 11.496037750037132,g.MP9401
polygon 188.51090796616285 7.752490597973903 189.50151879821087 7.75560588621579 189.50486107543864 6.757948071025723 188.51540341363977 6.754545228623783,g.MP9401
polygon 188.51159321373962 5.827562780872441 189.49824794477624 5.8306769603197495 189.50186994646205 4.833020153989423 188.51577991942997 4.829616154202057,g.MP9401
polygon 188.51187447271144 8.702454741494677 189.5048635461279 8.705570580426539 189.50806745980125 7.707912295808654 188.51652595870797 7.704510027930297,g.MP9401
polygon 188.51189423789504 10.627381503020942 189.51058266913185 10.630498466559743 189.51350451987878 9.63283928843613 188.51687052793545 9.629438193220679,g.MP9401
polygon 188.5123154638872 6.777527230279617 189.50077914415095 6.780641955849092 189.50426313848658 5.782984641979169 188.51665336694975 5.779581212347409,g.MP9401
polygon 188.51248153524685 13.443942612704618 189.52169606764988 13.447061247796995 189.52419796629954 12.44940090306649 188.51795749800303 12.446001549304597,g.MP9401
polygon 188.5129175250639 9.652418702537304 189.50857064718593 9.655535094896138 189.5116357156212 8.657876359650842 188.5177277805126 8.654474668951565,g.MP9401
polygon 188.51313745246742 7.72749153929324 189.50368952729883 7.730606813077301 189.50703544103112 6.732949010494323 188.51762882844966 6.729546153006154,g.MP9401
polygon 188.5131874524674 7.72749153929324 189.50373952729882 7.730606813077316 189.5070854410311 6.732949010494323 188.51767882844968 6.72954615300614,g.MP9401
polygon 188.51326059860176 11.577325029055245 189.5152041865753 11.5804425525655 189.51798557730703 10.58278296213804 188.51840191992528 10.57938245051399,g.MP9401
polygon 188.51415771048704 8.67745568733136 189.50708055254694 8.680571511737725 189.51028811263788 7.682913239232491 188.5188050562347 7.6795109562025345,g.MP9401
polygon 188.5141852273622 10.602382459729952 189.5127919833222 10.605499408579831 189.5157175172642 9.607840241563153 188.51915721892001 9.604439131036486,g.MP9401
polygon 188.5141857969037 14.393875334450158 189.52755622194312 14.396994541655602 189.5299136600627 13.399333841930115 188.5198378605666 13.395935083786384,g.MP9401
polygon 188.5147270123372 12.527308304899904 189.52022450207332 12.530426392154666 189.5228643007737 11.532766408519862 188.52003684309096 11.529366484212332,g.MP9401
polygon 188.51524456128877 9.627419653447944 189.51082388430194 9.630536031205082 189.51389261446985 8.63287730757719 188.52005060163685 8.629475601652103,g.MP9401
polygon 188.5154837167255 5.860901535385267 189.50219723004636 5.864015733966582 189.50581438744894 4.866358909504797 188.51967569252352 4.862954929696826,g.MP9401
polygon 188.51555540961544 11.55237599007718 189.51740970853027 11.555493498834096 189.52019480169196 10.557833918991605 188.52069235335335 10.554433391994536,g.MP9401
polygon 188.51607157880082 15.343897733989408 189.53391364370125 15.347017518181488 189.5361247902469 14.349356483294585 188.52190404906523 14.345958325626484,g.MP9401
polygon 188.5162410670425 6.810865980210181 189.5047732915899 6.813980724981832 189.50825244242188 5.81632339364225 188.52058431639333 5.812919984054162,g.MP9401
polygon 188.51637100045548 13.477271309907437 189.52572607590312 13.480389964995155 189.52822293416736 12.482729607476813 188.52185307240418 12.479330274535386,g.MP9401
polygon 188.516476114719 10.577383416282686 189.51500139883996 10.580500350445988 189.5179306153527 9.582841194549403 188.5214438100173 9.579440068713765,g.MP9401
polygon 188.51701810769612 7.7608302839249035 189.507648584655 7.763945576990295 189.51098964870218 6.766287757597439 188.52151491380897 6.762884920228615,g.MP9401
polygon 188.51705810769607 7.760830283924918 189.50768858465497 7.763945576990281 189.5110296487022 6.766287757597411 188.52155491380896 6.762884920228586,g.MP9401
polygon 188.51706583070484 12.502339273518928 189.5224660473632 12.505457345905498 189.52510958391142 11.507797372359462 188.52237118579455 11.50439743256473,g.MP9401
polygon 188.5178502604957 11.527346954008664 189.5196151908908 11.53046444796749 189.5224039975779 10.532804878757219 188.52298281501209 10.529404336340349,g.MP9401
polygon 188.51803336249517 8.710794425935447 189.51104457471135 8.713910269713466 189.5142472718658 7.716251981057667 188.522686230099 7.712849718234281,g.MP9401
polygon 188.51806969464687 14.427234019706518 189.5315917550727 14.430353247088163 189.5339440885981 13.43269253525547 188.5237280186483 13.42929379811298,g.MP9401
polygon 188.51810974033017 14.427214020494844 189.531631709731 14.430333247864397 189.53398404631736 13.432672536038936 188.52376806057683 13.42927379888387,g.MP9401
polygon 188.51812595953814 16.29382979339556 189.54076123257875 16.29695015972102 189.54282403338476 15.29928880993289 188.52414340934098 15.295891257876704,g.MP9401
polygon 188.51867396704353 13.45225228791874 189.527923504711 13.455370927995943 189.53042414684876 12.457710580074874 188.52415145251246 12.454311231503539,g.MP9401
polygon 188.51915514739304 9.660758385282179 189.51483293349855 9.66387478251255 189.5178967802739 8.666216043394613 188.52396680945606 8.662814357775119,g.MP9401
polygon 188.5194046607313 12.477310244277561 189.524707581059 12.480428301763084 189.52735486350443 11.482768338343405 188.52470553198668 11.479368383027037,g.MP9401
polygon 188.51999005540875 15.377176410786106 189.53799455647655 15.380296215281689 189.54020054251944 14.38263516901877 188.52582892662204 14.379237032476794,g.MP9401
polygon 188.52002993277847 15.377226408797824 189.53803467818835 15.380346213323904 189.54024065647616 14.382685167043917 188.52586881361282 14.379287030533689,g.MP9401
polygon 188.52003000635668 15.377196409990773 189.53803460516122 15.380316214498578 189.54024058810208 14.382655168228823 188.52586888141852 14.379257031699538,g.MP9401
polygon 188.5203450240392 17.243791482015837 189.54810287444693 17.246912436089715 189.55001499522874 16.24925079204189 188.52655236571832 16.24585385121503,g.MP9401
polygon 188.52034510787612 17.24376148323178 189.54810279123956 17.246882437287027 189.55001491681926 16.249220793248156 188.52655244347775 16.245823852401898,g.MP9401
polygon 188.52038156462802 10.610722140589246 189.5190155448432 10.613839094339085 189.52193985014088 9.616179923615633 188.52535498991236 9.612778818196531,g.MP9401
polygon 188.52045678963904 14.402215005801096 189.53386508706586 14.40533421805003 189.53622124924732 13.4076735152955 188.52611041789044 13.404274762401485,g.MP9401
polygon 188.52050674404342 14.402235005012955 189.53391513232057 14.405354217273967 189.536271291442 13.407693514512147 188.52616037604727 13.404294761630737,g.MP9401
polygon 188.52105674156303 13.427273264162721 189.53020112413327 13.430391889256498 189.5327055430037 12.43273155093081 188.5265296506542 12.429332186757605,g.MP9401
polygon 188.52174049606188 11.560685670012319 189.52362451127118 11.563803183682793 189.52640837136482 10.566143600313367 188.52687889755973 10.562743078436228,g.MP9401
polygon 188.5220785793396 16.32715845568086 189.54488795741298 16.330278842529964 189.546945512724 15.332617482065714 188.52810260640183 15.329219951356876,g.MP9401
polygon 188.5223812655127 15.352197404023272 189.5402638048441 15.355317193278438 189.5424736646032 14.357656155552036 188.52821533163998 14.354258003152196,g.MP9401
polygon 188.52281361556877 14.377265988916662 189.53610868609073 14.380385186078513 189.53846866496036 13.382724492390409 188.52846256417104 13.379325723792348,g.MP9401
polygon 188.52281368383086 14.37723599009864 189.53610861833906 14.38035518724233 189.5384686017972 13.38269449356514 188.52846262680802 13.379295724948179,g.MP9401
polygon 188.5232595956727 12.510648951183967 189.5286921614599 12.513767028518316 189.53133445415816 11.51610705161329 188.52856643997433 11.512707116972322,g.MP9401
polygon 188.5242917770026 17.27712013085305 189.55223542130065 17.28024110565424 189.554142209961 16.282579451663338 188.53050587402882 16.279182532387722,g.MP9401
polygon 188.52447414011093 16.302159459109888 189.54715288835973 16.30527983056413 189.5492143784546 15.307618478105326 188.53049323316878 15.304220931383753,g.MP9401
polygon 188.52473241274106 15.327198397817625 189.54249311559897 15.330318171823734 189.54470685074315 14.332657142654739 188.5305616731136 14.329258974387926,g.MP9401
polygon 188.5249862811526 13.460611961155948 189.53427105857892 13.463730606248305 189.53677043652266 12.46607025511895 188.53046529880524 12.462670911769735,g.MP9401
polygon 188.5266877929886 14.410544677521614 189.54013394165187 14.413663894808366 189.54248882928513 13.416003189029851 188.5323429842825 13.41260444137967,g.MP9401
polygon 188.5266916549112 17.252151143156212 189.5544960681009 17.255272102428336 189.55640685175428 16.25761045588409 188.5329006903946 16.254213520462116,g.MP9401
polygon 188.5266917387952 17.252121144372254 189.55449598484677 17.255242103625704 189.5564067732989 16.257580457090427 188.53290076819948 16.254183521649054,g.MP9401
polygon 188.52669179471766 17.25210114518299 189.55449592934423 17.255222104424007 189.5564067209954 16.257560457894684 188.53290082006941 16.254163522440393,g.MP9401
polygon 188.52673772455123 14.41057467633928 189.54018400957733 14.41369389364418 189.54253889262012 13.41603318785478 188.53239292147495 13.4126344402235,g.MP9401
polygon 188.52682950797504 16.277190461079172 189.54937801075053 16.28031081716084 189.55144342929623 15.28264947271225 188.53284367634228 15.279251910000994,g.MP9401
polygon 188.52865071942148 15.360587070452567 189.54657419704438 15.363706864826085 189.5487827559033 14.36604582423098 188.53448639907245 14.3626476771569,g.MP9401
polygon 188.52905158343188 17.22712215761686 189.55671666465418 17.23024310132675 189.55863145109421 16.232581462261706 188.5352555488438 16.22918451065877,g.MP9401
polygon 188.52910158343184 17.22712215761686 189.55676666465413 17.23024310132675 189.5586814510942 16.232581462261706 188.53530554884378 16.229184510658754,g.MP9401
polygon 188.53079228176165 16.310499124394426 189.55351458276908 16.31361950098396 189.5555747603997 15.315958145852989 188.53681302042523 15.312560604472822,g.MP9401
polygon 188.5330483286365 17.26049080507663 189.56089921922168 17.263611769535018 189.56280866874465 16.265950120501927 188.53925905427616 16.262553190472403,g.MP9401
polygon 188.53304841256735 17.260460806292812 189.5608991359211 17.26358177073253 189.56280859024343 16.265920121708405 188.53925913212663 16.26252319165947,g.MP9401
polygon 189.4597082870599 6.794196605266563 190.44820619644133 6.797311340436806 190.45168776903685 5.799654017829155 189.46404886291577 5.796250598218933,g.MP9401
polygon 189.4624077665002 7.744190910504315 190.45299906946744 7.747306193946002 190.4563425540358 6.749648382940066 189.466901862049 6.746245535529297,g.MP9401
polygon 189.46359381419637 6.827525355485378 190.45216041931062 6.830640109853334 190.455637149807 5.832982769792835 189.46793973614052 5.829579370221495,g.MP9401
polygon 189.46555555857142 8.694125056661449 190.4585225417182 8.697240890753235 190.46172767041475 7.699582610169827 189.47020566482715 7.696180337242751,g.MP9401
polygon 189.46586968761545 6.802526292931276 190.45438473353036 6.805641032899274 190.45786509597346 5.807983705927555 189.47021159932905 5.804580291325323,g.MP9401
polygon 189.4662483816902 7.7774896565426985 190.45691816653715 7.780604959244087 190.4602568070678 6.78294713146002 189.4707479023948 6.7795443041458725,g.MP9401
polygon 189.4681054638872 6.777527230279617 190.4565691441509 6.780641955849092 190.4600531384865 5.782984641979169 189.47244336694976 5.779581212347438,g.MP9401
polygon 189.46856798979113 7.752470598726973 190.45917877475523 7.755585886957292 190.4625210548923 6.757928071777357 189.4730634340102 6.754525229363338,g.MP9401
polygon 189.4690098767127 9.644089019396404 190.4646383867 9.647205406889697 190.4677046752774 8.64954667551389 189.473818727462 8.64614497974111,g.MP9401
polygon 189.469421095539 8.727483794396392 190.46247667804897 8.73059964787305 190.4656769405951 7.732941351141051 189.4740767286469 7.729539098434344,g.MP9401
polygon 189.47084745246747 7.72749153929324 190.46139952729888 7.730606813077301 190.46474544103117 6.732949010494323 189.47533882844965 6.72954615300614,g.MP9401
polygon 189.4717044327665 8.702484740359594 190.46469358577937 8.705600579308879 190.4678974950768 7.707942294676471 189.4763559237324 7.704540026816332,g.MP9401
